Worthington Stakelets,/m/0rn_6lt,,,
Cinnamon Toast Crunch Ready-to-Eat Cereals,/m/0rn_82t,,,
Quaker Oatmeal Express Golden Brown Sugar,/m/0rn_88k,,,
SILK Banana-Strawberry Soy Yogurt,/m/0rn_86w,,,
Lean Pockets Ham &amp, Cheddar,/m/0rn_900,,
Oscar Mayer Liver Cheese,/m/0rn_8qm,,,
Leberk_se,/en/leberkase,,,
Calistoga Bottled Water,/m/0rn_9c5,,,
Archway Home Style Cookies Iced Oatmeal,/m/0rn_bzx,,,
Quaker Instant Oatmeal  fruit and cream variety,/m/0rn_dc9,,,
Quaker Creamy Wheat Enriched Farina,/m/0rn_gjg,,,
T.G.I. Friday's Chicken Fingers,/m/0rn_r5w,,,
McDONALD'S Premium Crispy Chicken Ranch BLT Sandwich,/m/0rn_xs2,,,
Mother's Cookies Double Fudge Sandwich cookies,/m/0rp02ll,,,
BURGER KING Original Chicken Sandwich,/m/0rp02c2,,,
Taco Bell Soft Taco with steak,/m/0rp04wl,,,
McDonald's Strawberry Sundae,/m/0rp05d5,,,
McDonald's Scrambled Eggs,/m/0rp04t8,,,
Scrambled eggs,/en/scrambled_eggs,,,
Snickers Marathon Bar,/m/0rp061w,,,
Keebler Chips Deluxe Chocolate Lovers cookies,/m/0rp066k,,,
Mars Snackfood US Snickers Marathon Double Chocolate Nut Bar,/m/0rp077h,,,
Ensure Plus,/m/0rp079m,,,
Dietary supplement,/en/dietary_supplement,,,
Keebler 100 Calorie Right Bites Fudge Shoppe Mini Brownies,/m/0rp07zs,,,
Chocolate brownie,/en/chocolate_brownie,,,
Keebler Ready Crust Shortbread Pie Crust,/m/0rp085f,,,
Campbell's Red and White Beef with Vegetables and Barley Soup,/m/0rp08dt,,,
Loma Linda Tender Rounds with Gravy,/m/0rp08lt,,,
Keebler Club Snack Sticks Honey Wheat,/m/0rp08qs,,,
Murray Old Fashioned Iced Oatmeal Cookies,/m/0rp08ww,,,
Mead Johnson Enfamil ProSobee infant formula powder with iron,/m/0rp091n,,,
Nestl_ Good Start Essentials Soy,/m/0rp091z,,,
Campbell's V8 Vegetable Juice low Sodium,/m/0rp0989,,,
McDonald's Tangy Honey Mustard Sauce,/m/0rp09jm,,,
Digiorno Pizza,/m/0rp0b1c,,,
V8 SPLASH Juice Drinks Diet Berry Blend,/m/0rp0b12,,,
Post Toasties Cornflakes Cereal,/m/0rp0b7q,,,
Kashi TLC Cookies Happy Trail Mix,/m/0rp0bfv,,,
Keebler Town House Original Crackers,/m/0rp0bkv,,,
Campbell's Microwaveable Bowls Chicken Noodle Soup,/m/0rp0bn0,,,
Gerber Graduates Fruit Splashers,/m/0rp0b8c,,,
Kellogg's Nutri-Grain Cereal Bars Mixed Berry,/m/0rp0c2z,,,
Murray Sugar Free Fudge Dipped Mint Cookies,/m/0rp0c41,,,
Arizona Iced Tea with Lemon Flavor,/m/0rp0c6z,,,
Keebler Fudge Shoppe Fudge Grahams,/m/0rp0cbp,,,
V8 SPLASH Juice Drinks Fruit Medley,/m/0rp0cfw,,,
SILK Plus DHA Omega-3 Soymilk,/m/0rp0csx,,,
KASHI HEART TO HEART Instant Oatmeal golden brown maple Cereals,/m/0rp0d6x,,,
Mead Johnson Next Step Prosobee Infant formula,/m/0rp0dqf,,,
Rice Krispies Treats,/en/rice_krispie_treats,,,
Campbell's Condensed Chicken and Dumpling Soup,/m/0rp0f3z,,,
MORNINGSTAR FARMS Garden Veggie Patties,/m/0rp0f9d,,,
Kellogg's Simply Eggo Original,/m/0rp0fzl,,,
Benecol Light Spread,/m/0rp0g0m,,,
MARS SNACKFOOD US Snickers Cruncher,/m/0rp0gb9,,,
Klondike Slim-A-Bear Chocolate Sandwich,/m/0rp0gh7,,,
Ice cream sandwich,/en/ice_cream_sandwich,,,
"Domino's 14"" Pepperoni Pizza",/m/0rp0gtg,,,
Mother's Jungle Animal Cookies,/m/0rp0gvl,,,
Pillsbury Traditional Fudge Brownie Mix,/m/0rp0h2z,,,
Campbell's Microwavable Beef Gravy,/m/0rp0gp8,,,
WORTHINGTON Multigrain Cutlets,/m/0rp0hc5,,,
Cutlet,/en/cutlet,,,
Quaker Mother's Cinnamon Oat Crunch,/m/0rp0hjz,,,
Famous Amos Chocolate Chip cookies,/m/0rp0jb4,,,
Campbell's Select Slow Roasted Beef and Vegetables Soup,/m/0rp0kqh,,,
Kellogg's Eggo Seasons Pumpkin Spice Waffles,/m/0rp0kv8,,,
Carl Buddig Cooked Smoked Beef Pastrami Chopped and Pressed,/m/0rp0md7,,,
Pastrami,/en/pastrami,,,
Kashi Organic Promise Autumn Wheat,/m/0rp0mcy,,,
Chex Multi-Bran,/m/0rp0mpr,,,
Kretschmer Honey Crunch Wheat Germ,/m/0rp0nnt,,,
Bear Naked Double Chocolate Cookies,/m/0rp0nn3,,,
Bear Naked Fruit &amp, Nut Cookies,/m/0rp0nq2,,
GENERAL MILLS Chocolate Chex Cereals,/m/0rp0p2p,,,
Murray Sugar Free Vanilla Creme Sandwich Cookies,/m/0rp0pbw,,,
Worthington Diced Chik,/m/0rp0plj,,,
KASHI Golean Crisp Cinnamon Crumble Cereals,/m/0rp0pn5,,,
Silk Vanilla Soymilk,/m/0rp0q59,,,
SWEET BABY RAY'S barbecue sauce,/m/0rp0q8h,,,
APPLEBEE'S chicken fingers,/m/0rp0ql1,,,
Burger King French Fries,/m/0rp0qxz,,,
Murray Honey Graham,/m/0rp0r8v,,,
Quaker Oatmeal Squares,/m/0rp0sfr,,,
Kellogg's Eggo French Toast,/m/0rp0sg9,,,
Special K Fruit &amp, Yogurt Cereal,/m/0rp0sf3,,
Cracker Barrel Steak Fries,/m/0rp0t7q,,,
Mcdonald's Sausage McMuffin,/m/0rp0vlk,,,
Domino's Ultimate Deep Dish Crust Sausage Pizza,/m/0rp0v_f,,,
Campbell's Chunky Microwavable Bowls Chicken and Dumplings Soup,/m/0rp0wnl,,,
Snicker's Almond Bar,/m/0rp0yjf,,,
Archway Home Style Cookies Chocolate Chip Ice Box,/m/0rp0z5d,,,
Campbell's Select Soup Tomato Garden Soup,/m/0rp0zlt,,,
McDonald's Sausage McGriddles,/m/0rp0_mw,,,
Mead Johnson Nutrition infant formula,/m/0rp10yn,,,
Mars Snackfood US Skittles Tropical Bite Size Candies,/m/0rp11r3,,,
Campbell's Select Chicken Vegetable Medley Soup,/m/0rp11ph,,,
Prego Pasta Flavored with Meat Italian Sauce,/m/0rp12k6,,,
Popeyes Cajun Fries,/m/0rp13n0,,,
PBM Products Perrigo Infant Formula,/m/0rp14s1,,,
Dominos ExtravaganZZa Feast,/m/0rp15dv,,,
MALT-O-MEAL Cocoa DYNO-BITES Cereals,/m/0rp16d1,,,
WORTHINGTON Low Fat Veja-Links,/m/0rp16_r,,,
Kashi Thin Crust Pizza Mushroom Trio &amp, Spinach,/m/0rp177z,,
QUAKER Instant Oatmeal Raisin and Spice cereals,/m/0rp17p1,,,
Chex Mix,/en/chex_mix,,,
Kellog's Special K Savory Herb Crackers,/m/0rp17q8,,,
Little Ceasars HOT-N-READY Pepperoni Pizza,/m/0rp1c86,,,
Sunshine Cheez-It Parmesan &amp, Garlic,/m/0rp1dqz,,
Kentucky Fried Chicken Coleslaw,/m/0rp1flm,,,
Smart Beat Smart Squeeze Margarine-like spread,/m/0rp1f_l,,,
DANNON Fluoride To Go,/m/0rp1gp3,,,
Kellogg's Corn Pops cereal,/m/0rp1h5v,,,
Campbell's SpaghettiOs in Meat Sauce,/m/0rp1j20,,,
Eggo Buttermilk Pancakes,/m/0rp1j64,,,
PIZZA HUT Pepperoni Pizza,/m/0rp1k2x,,,
Keebler Iced Oatmeal cookies,/m/0rp1kpl,,,
Campbell's Fat Free Chicken Gravy,/m/0rp1kr3,,,
McDonald's Premium Grilled Chicken Club Sandwich,/m/0rp1lkw,,,
LOMA LINDA Vege-Burger,/m/0rp1mv9,,,
Campbell's Red and White Creamy Chicken Noodle Soup,/m/0rp1nv4,,,
Power Bar chocolate,/m/0rp1plm,,,
Sunshine Cheez-It Crackers,/m/0rp1q3s,,,
Malt-O-Meal Golden Puffs,/m/0rp1swq,,,
MorningStar Farms Grillers Quarter Pound Veggie Burger,/m/0rp1sz7,,,
Mother's 4th of July Circus Animal Cookies,/m/0rp211l,,,
Mother's Cookies Oatmeal Cookies,/m/0rp2pt_,,,
Murray Sugar Free Vanilla Wafers,/m/0rp2rzt,,,
Cereals Cream Of Rice,/m/0rp2spq,,,
Murray Chocolate Creme Sandwich Cookies,/m/0rp2_kr,,,
Post Grape-Nuts Cereal,/m/0rp388q,,,
Campbell's Select Harvest Microwaveable Bowls New England Clam Chowder,/m/0rp3835,,,
T.G.I. Friday's Fried Mozzarella,/m/0rp3dtb,,,
Abbott Nutrition Similac Isomil Advance,/m/0rp3jxv,,,
"PREGO Pasta, Chunky Garden Tomato, Onion and Garlic Italian Sauce",/m/0rp3crm,,,
Kellogg's Raisin Bran,/m/0rp3np9,,,
Kashi Frozen Foods Steam Meals Chicken Fettuccine,/m/0rp3skt,,,
Denny's Mac &amp, Cheese,/m/0rp3sz6,,
Applebee's French Fries,/m/0rp3v70,,,
Prego Pasta Heart Smart Ricotta Parmesan Italian Sauce,/m/0rp3vwn,,,
Full Throttle Energy Drink,/m/0rp3z2p,,,
"General Mills, Lucky Charm Cereal",/m/0rp3_kr,,,
General Mills Raisin Nut Bran cereal,/m/0rp40s3,,,
SpaghettiOs plus Calcium,/m/0rp42tt,,,
Keebler Fudge Shoppe Magic Middles Fudge Filled Cookies,/m/0rp45y1,,,
V8 Splash Smoothies Peach Mango,/m/0rp4847,,,
"Mars Snackfood US, M&amp",M's Almond Chocolate Candies,/m/0rp4bgb,,
Famous Amos Sandwich Cookies Chocolate,/m/0rp4ftb,,,
Gerber Graduates Fruit Strips Real Fruit Bars,/m/0rp4kw5,,,
"Keebler, Cheese &amp", Peanut Butter Sandwich Crackers,/m/0rp4ty8,,
"Campbell's Red and White, Italian Style Wedding Soup",/m/0rp4yyt,,,
Canola Harvest Soft Spread Margarine,/m/0rp54n4,,,
Kashi U Cereal,/m/0rp57nc,,,
Kashi H2H Woven Wheat Cracker Original,/m/0rp5g6h,,,
Sandies Pecan Shortbread Cookies,/m/0rp5rn8,,,
McDonald's Premium Crispy Chicken Classic Sandwich,/m/0rp5t73,,,
Mead Johnson Enfamil AR LIPIL infant formula,/m/0rp5y76,,,
Old El Paso Cheese 'n Salsa,/m/0rp61p_,,,
Sunshine Cheez-It Mozzarella Crackers,/m/0rp63my,,,
Quaker Natural Granola Apple Cranberry Almond,/m/0rp65w2,,,
Campbell's Beef Gravy,/m/0rp663v,,,
Carl Buddig Smoked Sliced Beef,/m/0rp675s,,,
Campbell's Red and White Cream of Chicken with Herbs Condensed Soup,/m/0rp66ls,,,
McDonald's Fruit and Walnut Salad,/en/mcdonalds_fruit_and_walnut_salad,,,
Kraft Breyers Light Nonfat Strawberry Yogurt,/m/0rp6889,,,
Keebler Club Dash of Salt Crackers,/m/0rp689r,,,
Keebler Fudge Shoppe Mini Fudge Stripes,/m/0rp68bz,,,
Carl Buddig Smoked Sliced Chicken,/m/0rp68fj,,,
Kellogg's Low Fat Granola,/m/0rp69dc,,,
Munch,/wikipedia/en_title/Munch_$0028candy_bar$0029,,,
Brittle,/wikipedia/de_id/57968,,,
Campbell's Chunky Soups Hearty Beef Barley Soup,/m/0rp6bm0,,,
Quaker Cereal Puffed Wheat,/m/0rp6ckr,,,
Mars Snackfood US M&amp,M's Peanut Butter Chocolate Candies,/m/0rp6bpy,,
Silk French Vanilla Creamer,/m/0rp6cns,,,
Wendy's Jr. Hamburger,/m/0rp6g4x,,,
Quaker Oat Life Plain Cereal,/m/0rp6g72,,,
Keebler 100 Calorie Right Bites Fudge Shoppe Cookies 'N Creme,/m/0rp6gbx,,,
Dasani Bottled Water,/m/0rp6hbr,,,
Pace Spicy Jalapeno Refried Beans,/m/0rp6hwf,,,
Budweiser Select,/m/0rp6ht_,,,
Low-alcohol beer,/en/low_alcohol_beer,,,
Kraft Free Singles,/m/0rp6j2r,,,
Campbell's Red and White Chicken and Stars Soup,/m/0rp6jbg,,,
Campbell's Select Healthy Request Mexican Style Tortilla Microwaveable Bowls,/m/0rp6k7q,,,
Keebler Sandies Dark Chocolate Almond Cookies,/m/0rp6k7z,,,
Kashi Frozen Entrees Chicken Florentine,/m/0rp6kbb,,,
BURGER KING Cheeseburger,/m/0rp6kky,,,
McDonald's Chocolate Triple Thick Shake,/m/0rp6kj7,,,
Hormel Always Tender Pork Tenderloin,/m/0rp6kvw,,,
Taco Bell Taco Salad,/m/0rp6l4l,,,
Quaker Life Cereal Honey Graham,/m/0rp6l5q,,,
Post Foods Alpha-Bits Cereal,/m/0rp6l75,,,
PREGO Pasta Heart Smart Traditional Sauce,/m/0rp6lt6,,,
MorningStar Farms Maple Flavored Veggie Sausage Patties,/m/0rp6m3m,,,
General Mills Betty Crocker Fruit Roll Ups,/m/0rp6mkd,,,
Silk Blueberry soy Yogurt,/m/0rp6mlb,,,
La Moderna Rikis Cream Crackers,/m/0rp6mjq,,,
Nature's Path Optimum Slim cereals,/m/0rp6n22,,,
Nutramigen LIPIL Iron Fortified Concentrated Liquid,/m/0rp6n2k,,,
Campbell's Mushroom Gravy,/m/0rp6ncb,,,
Peanut butter cup,/en/peanut_butter_cup,,,
Kashi Pizza Margherita,/m/0rp6_bp,,,
Coca-Cola Powerade sports drink,/m/0rp7g5k,,,
Cracker Barrel Grilled Sirloin Steak,/m/0rp7g15,,,
Coca-Cola Powerade lemon-lime flavored sports drink,/m/0rp7sqd,,,
Pace Diced Green Chilies,/m/0rp7y2h,,,
MorningStar Farms Original Chik'n Tenders,/m/0rp805r,,,
McDonald's Hotcakes,/m/0rp81ry,,,
Murray Southern Kitchen Oatmeal Cookies,/m/0rp8qny,,,
Quaker Mother's Cocoa Bumpers cereal,/m/0rp8z80,,,
Kellogg's Eggo Wafflers Strawberry Strudel,/m/0rp93zc,,,
Strudel,/en/strudel,,,
Campbell's Red and White Curly Noodle Soup,/m/0rp96h3,,,
McDonald's Egg McMuffin,/m/0rp9ccf,,,
Pace Cilantro Chunky Salsa,/m/0rp9crl,,,
Enfamil Lipil Milk-Based Infant Formula with Iron,/m/0rp9q5t,,,
HOT POCKETS Ham 'N Cheese Stuffed Sandwich,/m/0rp9qb_,,,
Worthington Chic-Ketts,/m/0rp9qgr,,,
Quaker Oatmeal Squares Golden Maple,/m/0rp9qls,,,
Wendy's Tea,/m/0rp9qps,,,
Klondike Slim-a-Bear Mint Sandwich,/m/0rp9q_g,,,
Dirt cake,/en/dirt_cake,,,
Kellogg's Pop-Tarts Frosted Blueberry Muffin,/m/0rp9r46,,,
MOTHER'S Taffy Sandwich Cookies,/m/0rp9r8d,,,
SpaghettiOs RavioliOs Beef Ravioli in Meat Sauce,/m/0rp9r_r,,,
Campbell's Red and White Cream of Mushroom with Roasted Garlic Soup,/m/0rp9s2g,,,
Hershey's Golden Almond Solitaires,/m/0rp9wkf,,,
McDonald's Spicy Buffalo Sauce,/m/0rp9wly,,,
M&amp,M Mars Combos Cheddar Cheese Pretzel,/m/0rp9_vw,,
Kashi Crackers Honey Sesame,/m/0rp9_zm,,,
Campbell's Red and White Souper Shapes Soup - Cars,/m/0rp9_xn,,,
Campbell's Select Split Pea with Roasted Ham Soup,/m/0rpb0xq,,,
Kashi Heart to Heart Wild Blueberry,/m/0rpb8q_,,,
Silk Original Creamer,/m/0rpb8vw,,,
Keebler Danish Wedding Cookies,/m/0rpb9gc,,,
Sunshine Cheez-It 100 Calorie Right Bites Extra Cheesy Party Mix,/m/0rpbmqg,,,
CAMPBELL'S Red and White Golden Mushroom Soup,/m/0rpbkyt,,,
Mars Snackfood US Starburst Fruit Chews Tropical fruits,/m/0rpbnvf,,,
MURRAY Old Fashioned Gingersnaps Cookies,/m/0rpc1pg,,,
Pop'ables 3 Musketeers,/m/0rpc8r3,,,
Ralston cereals,/m/0rpcchb,,,
Campbell's Low Sodium Cream of Mushroom Soup,/m/0rpcjkj,,,
Campbell's Select Microwaveable Bowls Savory Chicken and Long Grain Rice Soup,/m/0rpcxxg,,,
General Mills Fiber One Caramel Delight,/m/0rpczp3,,,
Mcdonald's Double Cheeseburger,/m/0rpc_6n,,,
McDONALD'S Chicken SELECTS Premium Breast Strips,/m/0rpd10f,,,
"Quaker 100% Natural Granola with Oats, Wheat, Honey, and Raisins",/m/0rpd4yz,,,
Silk Strawberry Soy Yogurt,/m/0rpd787,,,
General Mills Oatmeal Crisp Hearty Raisin,/m/0rpd8bb,,,
Kashi Cookies Oatmeal Raisin Flax,/m/0rpd8cg,,,
Campbell's Red and White Cream of Chicken Soup,/m/0rpdbmf,,,
Kashi Pizza Mediterranean,/m/0rpdkz4,,,
Roman Meal Cereals,/m/0rpdqnm,,,
Nestle Good Start Soy Infant formula,/m/0rpdqk2,,,
Kellogg's Eggo Homestyle waffles,/m/0rpdvcy,,,
General Mills Nature Valley Sweet and Salty Nut Granola Bars Peanut,/m/0rpf1xj,,,
CAMPBELL'S Red and White Cream of Shrimp Soup,/m/0rpf1vs,,,
Campbell's Chunky Fully Loaded Beef Stroganoff,/m/0rpf207,,,
Mars Snackfood US CocoaVia Chocolate Covered Almonds,/m/0rpf2cx,,,
Kellogg's Pop-Tarts Mini Crisps Cinnamon Brown Sugar Baked Bites,/m/0rpf211,,,
Campbell's Chunky Microwavable Bowls Sirloin Burger with Country Vegetables Soup,/m/0rpf2gp,,,
Barbara Dee Winter Mints Cookies,/m/0rpf2x0,,,
Campbell's Chunky Savory Vegetable Soup,/m/0rpf43k,,,
Ralston Tasteeos Cereal,/m/0rpf8c5,,,
Silk Black Cherry Soy Yogurt,/m/0rpfjs7,,,
Abbott Nutrition Similac low iron,/m/0rpfs3s,,,
PBM Products store brand infant formula,/m/0rpglzd,,,
Vitasoy Lite Vanilla Soymilk,/m/0rpgp42,,,
Mead Johnson Enfamil Lactofree Infant formula,/m/0rph3kq,,,
Hormel Always Tender Pork Loin Lemon Garlic Filet,/m/0rph7lt,,,
CAMPBELL'S CHUNKY Hearty Vegetable with Pasta Soup,/m/0rph0pw,,,
Mars Snackfood US Snickers Marathon Chewy Chocolate Peanut Bar,/m/0rpj1_q,,,
Campbell's Chunky Soups Pepper Steak Soup,/m/0rpj9zs,,,
Kellog's Apple Jacks,/m/0rpjhll,,,
MALT-O-MEAL Raisin Bran,/m/0rpkztf,,,
Keebler Wheatables Honey Wheat Crackers,/m/0rpl7qb,,,
Kashi Heart to Heart Warm Cinnamon,/m/0rg25my,,,
"KASHI HEART TO HEART, Warm Cinnamon",/m/0rplph1,,,
HOT POCKETS Meatballs &amp, Mozzarella Stuffed Sandwich,/m/0rpl_t6,,
Kellogg's Fruit Harvest Strawberry Blueberry,/m/0rnr793,,,
Worthington Prime Stakes,/m/0rpmwwr,,,
Worthington FriPats,/m/0rpnrds,,,
Murray Cookie Jar Classics Butter Cookies,/m/0rpnvr8,,,
Campbell's Chunky Roadhouse - Beef &amp, Bean Chili soup,/m/0rn_b6x,,
Cream of Rice Cereals,/m/0rpp78h,,,
Kellogg's Pop-Tarts Frosted Wild Grape Toaster Pastries,/m/0rpp91w,,,
General Mills Honey Kix Cereals,/m/0rppbnd,,,
Campbell's Healthy Request Vegetable Soup,/m/0rppgms,,,
Nestl_ Good Start 2,/m/0rppkt2,,,
Campbell's Soup at Hand Creamy Tomato Soup,/m/0rppl2w,,,
Quaker Oatmeal Squares Cinnamon,/m/0rpptm4,,,
Maltex Cereal,/m/0rpq4r5,,,
Campbell's Red and White Beef Noodle Soup,/m/0rpqt8g,,,
"Infant formula, PBM PRODUCTS, ULTRA BRIGHT BEGINNINGS, ready-to-feed (formerly WYETH-AYERST)",/m/0rpr0sl,,,
Vitasoy USA Nasoya Lite Silken Tofu,/m/0rprmc6,,,
Kashi Blueberry Waffle,/m/0rprmcg,,,
Campbell's Chunky Chicken and Dumplings Soup,/m/0rprr6j,,,
Keebler Wheatables Nut Crisp Crackers Roasted Almond,/m/0rprrpp,,,
Quaker Instant Grits Product with Redeye Gravy and Imitation Ham Bits,/m/0rprs2h,,,
Dannon Non-Carbonated Bottled Water,/m/0rprsjm,,,
Campbell's Chunky Savory Pot Roast Soup,/m/0rprthy,,,
Martha White Chewy Fudge Brownie Mix,/m/0rpt0t7,,,
Sunshine Cheez-It White Cheddar Crackers Reduced Fat Crackers,/m/0rpzxrh,,,
Burger King Vanilla Shake,/m/0rp_vfb,,,
General Mills Golden Grahams,/m/0rp_vg6,,,
Quaker Life Cereal Cinnamon,/m/0rp__2f,,,
Keebler Fudge Shoppe Fudge Sticks,/m/0rq02z1,,,
Post Grape-Nut Flakes,/m/0rq4hw3,,,
Keebler Animals Frosted Cookies,/m/0rq4zsz,,,
Keebler Fudge Shoppe Oatmeal Fudge Stripes,/m/0rq7y4b,,,
V8 Splash Juice Drinks Mango Peach,/m/0rq7_2n,,,
Keebler Vienna Fingers Cream Filled Cookies,/m/0rq81s8,,,
Post Shredded Wheat Spoon Size Wheat'n Bran,/m/0rq83z4,,,
Cereals Quaker Instant Oatmeal Banana Bread dry,/m/0rqbs07,,,
George Weston Bakeries Brownberry Sage and Onion Stuffing Mix,/m/0rqbv4w,,,
Keebler 100 Calorie Right Bites Fudge Shoppe Dark Chocolate Fudge Stripes Cookies,/m/0rqbvz1,,,
Campbell's Soup At Hand Chicken &amp, Stars Soup,/m/0rqbyx_,,
Budweiser,/en/budweiser,,,
Quaker Oatmeal To Go Granola bar,/m/0rqc11n,,,
Campbell's Soup at Hand Italian Style Wedding Soup,/m/0rqc18x,,,
Silk Coffee Soymilk,/m/0rqc0zj,,,
Mars Snackfood M&amp,M's Minis Milk Chocolate Candies,/m/0rqc6m1,,
SILK Nog soy milk,/m/0rqc7fm,,,
Muscle Milk Light Powder,/m/0rqc7pc,,,
Murray Sugar Free Chocolate Chip &amp, Pecan Cookies,/m/0rqc7wf,,
"Seaweed, Canadian Cultivated EMI-TSUNOMATA",/m/0rqc88k,,,
Irish Moss,/en/irish_moss,,,
Sunshine Cheez-It 100 Calorie Right Bites,/m/0rf_6sz,,,
Cap'n Crunch Halloween Crunch,/m/0rqcfrw,,,
"Kellogg's, Pop-Tarts, Ice Cream Shoppe Frosted Strawberry Milkshake Toaster Pastries",/m/0rqcj58,,,
"Healthy Request, Tomato Soup",/m/0rqcky2,,,
Kellogg's Eggo Buttermilk waffles,/m/0rqclp8,,,
Quaker Mother's Oat Bran dry,/m/0rqcp04,,,
SMART BALANCE Light Buttery Spread,/m/0rh2ddh,,,
Frosted Mini-Wheats Little Bites Chocolate cereal,/m/0rqcr3c,,,
MARS SNACKFOOD US COCOAVIA Chocolate Blueberry Snack Bar,/m/0rfxqys,,,
PREGO Pasta Traditional Italian Sauce,/m/0rhwc_t,,,
"KEEBLER, TOASTEDS, Onion Crackers",/m/0rfvl60,,,
"McDONALD'S, Vanilla TRIPLE THICK Shake",/m/0rqc__6,,,
SMART BALANCE Regular Buttery Spread with flax oil,/m/0rqd3tc,,,
"PACE, Organic Picante Sauce",/m/0rh2ysl,,,
"Campbell's Select Soup, Roasted Chicken with Long Grain &amp", Wild Rice Soup,/m/0rqd5nf,,
"PIZZA HUT 14"" Sausage Pizza",/m/0rqdqbm,,,
General Mills Cinnamon Chex,/m/0rqdwpm,,,
Campbell's Au Jus Gravy,/m/0rqfhfv,,,
Campbell's Soup at Hand 25% Less Sodium Classic Tomato,/m/0rqg5q6,,,
Murray Sugar Free Pecan Shortbread Cookies,/m/0rqg83d,,,
Ralston Crispy Rice cereals,/m/0rqgcgz,,,
"MALT-O-MEAL, Puffed Rice Cereal",/m/0rqgr8n,,,
Alpen Cereals,/wikipedia/en_title/Alpen_$0028food$0029,,,
Muesli,/en/muesli,,,
"Kellogg's Eggo Biscuit Scramblers, Egg &amp", Cheese,/m/0rqgvhx,,
"PBM PRODUCTS, Soy Infant formula",/m/0rqgxk9,,,
Keebler Fudge Shoppe Jumbo Fudge Sticks Peanut Butter,/m/0rqj5tr,,,
V8 Splash Juice Drinks Diet Strawberry Kiwi,/m/0rqjcw4,,,
Breyers All Natural Light Vanilla Chocolate Strawberry Ice Cream,/m/0rqjjv0,,,
McDonald's Sausage McMuffin with Egg,/m/0ry5pd0,,,
Skittles Sours Original,/m/0ry5y7s,,,
Campbell's Brown Gravy with Onions,/m/0ry5_49,,,
Campbell's Select Creamy Chicken Alfredo Soup,/m/0ry89dk,,,
Archway Home Style Cookies Molasses,/m/0ry9ybg,,,
Tostitos Salsa Con Queso,/m/0ryb99v,,,
Campbell's Chunky Soups Healthy Request Microwavable Bowls Chicken Noodle Soup,/m/0rybhl2,,,
MORNINGSTAR FARMS Hot and Spicy Veggie Sausage Patties,/m/0ryb_c8,,,
Pumpkin bread,/en/pumpkin_bread,,,
Campbell's Chunky Fully Loaded Beef Stew,/m/0rybkgw,,,
Campbell's Chunky Grilled Chicken &amp, Sausage Gumbo Soup,/m/0rp0r2w,,
General Mills Total Whole Grain,/m/0rygv5f,,,
Campbell's Red and White  Microwaveable Bowls Vegetable Beef Soup,/m/0ryg__c,,,
Pace Lime &amp, Garlic Chunky Salsa,/m/0ryh7jn,,
ARCHWAY Home Style Cookies Coconut Macaroon,/m/0rqg7lv,,,
General Mills Fiber One Frosted Shredded Wheat Cereal,/m/0ryhhzj,,,
Kellogg's Cocoa Krispies Cereal,/m/0rym63c,,,
Taco soup,/en/taco_soup,,,
Ham Sandwich,/en/ham_sandwich,,,
Garoto,/wikipedia/pt_title/Garoto_$0028caf$00E9$0029,,,
Poached egg,/en/poached_egg,,,
Distilled water,/en/distilled_water,,,
Shortcrust pastry,/en/shortcrust_pastry,,,
Pasta salad,/en/pasta_salad,,,
Petit G‰teau,/en/petit_gateau,,,
Sachertorte,/en/sachertorte,,,
Yule log,/en/buche_de_noel,,,
Cordon bleu,/wikipedia/en_title/Cordon_bleu_$0028dish$0029,,,
Scampi,/en/scampi,,,
Angel wings,/en/faworki,,,
Glucomannan,/en/glucomannan,,,
Baker's yeast,/en/bakers_yeast,,,
Apple dumpling,/en/apple_dumpling,,,
Flavour enhancer,/en/flavour_enhancer,,,
Double ka meetha,/en/double_ka_meetha,,,
Sno Balls,/en/sno_balls,,,
Spaghetti,/m/0sxh00w,,,
Banana ketchup,/en/banana_ketchup,,,
Popcorn,/en/popcorn,,,
Aila,/wikipedia/en_title/Aila_$0028liquor$0029,,,
Pinot noir,/en/pinot_noir,,,
Barbera,/en/barbera,,,
Dairy product,/en/dairy_product,,,
Cabernet Sauvignon,/en/cabernet_sauvignon,,,
Cabernet Franc,/en/cabernet_franc,,,
Carignan,/en/carignane,,,
Camembert,/wikipedia/en_title/Camembert,,,
Chianti,/en/chianti,,,
N¿kkelost,/en/nokkelost_cheese,,,
Cheshire cheese,/en/cheshire_cheese,,,
Colby cheese,/en/colby_cheese,,,
Edam,/en/edamer,,,
Fontina,/en/fontina,,,
Goat cheese,/en/chevre_cheese,,,
Gouda cheese,/wikipedia/fr_id/290777,,,
Limburger cheese,/en/limburger_cheese,,,
Buffalo mozzarella,/en/mozzarella_di_bufala_campana,,,
Muenster cheese,/en/muenster_cheese,,,
Neufch‰tel cheese,/en/neufchatel,,,
Pepper jack cheese,/en/pepperjack_cheese,,,
Pimento cheese,/en/pimento_cheese,,,
Port Salut,/en/port-salut_cheese,,,
Roquefort,/en/roquefort,,,
String cheese,/en/string_cheese,,,
Swiss cheese,/en/swiss_cheese,,,
Tilsit cheese,/en/tilsit_cheese,,,
Quark,/wikipedia/sk/Tvaroh,,,
Stilton cheese,/wikipedia/fr/Fromage_de_Stilton,,,
Queso blanco,/en/queso_blanco,,,
Brick cheese,/en/brick_cheese,,,
