Kellogg's Simply Eggo Original,Kellogg's Simply Eggo Original - 2 waffles,Kellogg's,513fceb775b8dbbc210033f5,KELLOGG'S SIMPLY EGGO Original - 2 waffles,USDA,2,waffles,205.8
Kellogg's Krave Chocolate Cereal,Krave Cereal Chocolate,Kellogg's,51d2fb69cc9bff111580dc72,Krave Cereal Chocolate,Krave,0.75,cup,120
Kellogg's Low Fat Granola,Low-Fat Granola,Kellogg's,54f08caac460c7005ff5fa60,Granola Lowfat with Raisins,Giant,0.67,cup,220
Cereals Ready-to-eat Kellogg's Low Fat Granola with Raisins,Low-Fat Granola with Raisins from Kellogg's,Kellogg's,51c36eaf97c3e69de4b09497,Granola Lowfat with Raisins,Quaker,0.66,cup,210
Kellogg's Mueslix Cereal,Muselix,Kellogg's,51c3bf0e97c3e6d8d3b4840a,Museli Kribbons,Doctor Kracker,5,piece,125
Kellogg's Nutri-Grain Cereal Bars,Nutri-Grain Cereal Bars Cherry,Kellogg's,51c36e9d97c3e69de4b0941a,Cereal Bars Cherry Cobbler,Quaker,1,bar,130
Kellogg's Low Fat Pop Tarts Frosted strawberry,Pop Tarts Toaster Pastries Frosted Strawberry,Kellogg's,51c3746697c3e69de4b0c675,Pop-Tarts Toaster Pastries Frosted Strawberry,Pop-Tarts,1,package,410
Kellogg's Pop-Tarts Mini Crisps Cinnamon Brown Sugar Baked Bites,Pop Tarts Mini crisps Tasty Baked Bites,Kellogg's,52a8b943b1899dcf460001bc,Pop Tarts Mini crisps Tasty Baked Bites,Kellogg's,1,pouch,60
Kellogg's Pop-Tarts Frosted chocolate fudge,Pop-Tarts Pastries Frosted Chocolate Fudge,Kellogg's,51c37d4e97c3e6d272825902,Toaster Pastries Frosted Chocolate Fudge,Jewel,1,pastry,200
Kellogg's Pop-Tarts Frosted Blueberry Muffin,Pop-Tarts Toaster Pastries Frosted Blueberry Muffin,Kellogg's,51c3ee8497c3e6de73cbb93b,Toaster Pastries Frosted Blueberry Muffin,Pop-Tarts,1,pastry,200
Kellogg's Pop-Tarts Frosted Blueberry Toaster Pastries,Pop-Tarts Toaster Pastries Frosted Blueberry Muffin,Kellogg's,51c3ee8497c3e6de73cbb93b,Toaster Pastries Frosted Blueberry Muffin,Pop-Tarts,1,pastry,200
KELLOGG'S POP-TARTS Frosted Cookies & Creme Toaster Pastries,Pop-Tarts Toaster Pastries Frosted Cookies & Creme,Kellogg's,51c3ee8797c3e6de73cbb94a,Toaster Pastries Frosted Cookies & Creme,Pop-Tarts,1,pastry,200
Kellogg's Pop-Tarts Frosted Pumpkin Pie Toaster Pastries,Pop-tarts Frosted Pumpkin Pie Toaster Pastries,Kellogg's,51d2ffa6cc9bff111580f8a7,Toaster Pastries Frosted Pumpkin Pie,Kellogg's,50,G,200
Kellogg's Raisin Bran,Raisin Bran,Kellogg's,513fceb475b8dbbc21000dff,Raisin Bran - 1 cup ( 1 NLEA serving),USDA,1,cup ( 1 NLEA serving),187.62
Kellogg's Rice Krispies,Rice Krispies,Kellogg's,513fceb475b8dbbc21000e02,Rice Krispies - 1 cup,USDA,1,cup,110.49
Rice Krispies,Rice Krispies,Kellogg's,513fceb475b8dbbc21000e02,Rice Krispies - 1 cup,USDA,1,cup,110.49
Rice Krispies Treats,Rice Krispies Treats,Kellogg's,463d62373e7c9db05bcb474d,Snacks KELLOGG KELLOGG'S RICE KRISPIES TREATS Squares - 1 serving,USDA,1,serving,91.08
KELLOGG'S RICE KRISPIES TREATS Squares,Rice Krispies Treats Marshmallow Squares,Kellogg's,51c3744597c3e69de4b0c574,Rice Krispies Treats Crispy Marshmallow Squares,Rice Krispies Treats,1,bar,90
KELLOGG'S SPECIAL K Cracker Chips,Special K Cracker Chips,Kellogg's,5424322efb016930142035ad,Special K Cracker Chips,Kellogg's,27,chips,110
Special K Fruit & Yogurt Cereal,Special K Fruit & Yogurt Flavored Cereal,Kellogg's,51c5415b97c3e6efadd5beb7,Special K Fruit & Yogurt Flavored Cereal,Kellogg's,0.75,cup,120
Kellog's Special K Savory Herb Crackers,SPECIAL K Savory Herb Crackers,KELLOGG'S,51c3bf6997c3e6d8d3b486db,Crackers Savory Herb,Special K,24,crackers,120
Pop-Tarts Frosted Confetti Cake Toaster Pastries,Toaster Pastries Pop Tarts Limited Edition Frosted Confetti Cake,Kellogg's,51c53e6b97c3e6efadd5a779,Toaster Pastries Pop Tarts Limited Edition Frosted Confetti Cake,Kellogg's,50,G,200
Kellogg's Pop Tarts Toaster Pastries Frosted Brown Sugar Cinnamon,Toaster Pastries Pop-Tarts Frosted Brown Sugar Cinnamon,Kellogg's,51c35d3197c3e69de4b00d45,Toaster Pastries Frosted Brown Sugar Cinnamon,Spartan,1,pastry,200
KELLOGG'S POP TARTS Frosted cherry toaster pastries,Toaster Pastries Pop-Tarts Frosted Cherry Turnover 8 Ct,Kellogg's,51c53e9997c3e6efadd5a8fb,Toaster Pastries Pop-Tarts Frosted Cherry Turnover 8 Ct,Kellogg's,50,G,190
Kellogg's Pop-Tarts Frosted Wild Strawberry Toaster Pastries,Toaster Pastries Pop-Tarts Frosted Strawberry,Kellogg's,51c3eece97c3e6de73cbbb4c,Frosted Strawberry Toaster Pastries,Schnucks,1,pastry,200
Kellogg's All-Bran Complete Wheat Flakes,Cereals ready-to-eat KELLOGG KELLOGG'S ALL-BRAN COMPLETE Wheat Flakes - 0.75 cup (1 NLEA serving),Kellogg's,513fceb475b8dbbc21000de9,Cereals ready-to-eat KELLOGG KELLOGG'S ALL-BRAN COMPLETE Wheat Flakes - 0.75 cup (1 NLEA serving),USDA,0.75,cup (1 NLEA serving),94.83
Kellogg's Eggo chocolate chip pancakes,Pancakes Bites Chocolate Chip,Kellogg's Eggo,54e493d64e0b93954a646b04,Pancakes Bites Chocolate Chip,Kellogg's Eggo,1,pouch,140
Kellogg's Eggo Buttermilk Pancake,Pancakes Buttermilk,Kellogg's Eggo,51c3664097c3e69de4b0513f,Buttermilk Pancakes,Safeway,3,pancakes,220
Kellogg's Eggo Waffles Cinnamon Toast,Waffles Cinnamon Toast,Kellogg's Eggo,51d2ff90cc9bff111580f848,Eggo Waffles Cinnamon Toast,Eggo,3,waffles,300
Kellogg's Caramel Cinnabon Pancakes,Pancakes Caramel,KELLOGG'S CINNABON,51c3f83b97c3e6dfa4defa55,Pancakes Caramel,Cinnabon Grocery,3,pancakes,270
Kellogg's Eggo Wafflers Strawberry Strudel,Wafflers Strawberry Strudel,KELLOGG'S EGGO,51c3f83c97c3e6dfa4defa57,Eggo Wafflers Strawberry Strudel,Eggo,2,waffles,240
Crunchy Nut,Crunchy Nut,Kellogg•À_•À_s,51c3bb1a97c3e6d8d3b46683,Cereal Caramel Nut,Crunchy Nut,0.75,cup,120
Kellogg's Pop-Tarts Chocolate Chip Cookie Dough Toaster Pastries,KELLOGG'S POP-TARTS Chocolate Chip Cookie Dough Toaster Pastries - 1 pastry,Kelloggs,513fceb875b8dbbc21003488,KELLOGG'S POP-TARTS Chocolate Chip Cookie Dough Toaster Pastries - 1 pastry,USDA,1,pastry,193.5
Kellogg's Pop-Tarts Mini Crisps,Pop-Tarts Mini Crisps Frosted Strawberry,Kelloggs,51c53e4f97c3e6efadd5a68f,Pop-Tarts Mini Crisps Frosted Strawberry,Kellogg's,1,pouch,60
Kellogg's Pops MiXit cereal, Corn Pops Cereal,Kelloggs,51c3745797c3e69de4b0c5fd,Cereal,Corn Pops,1,box,110
Kellogg's Eggo Fiber Plus Waffles,Eggo Waffles Plus Fibre,Kellogs,54a6c9602dea1e720d42eb9d,Eggo Waffles Plus Fibre,Kellogg's,2,waffles,170
Sherbet,Sherbet,Kemps,54f3134e2e738f7522a147a6,Sherbet,Kemps,0.5,cup,110
Kettle corn,Kettle Corn,Kettle Cornucopia,51c3d6b497c3e6d8d3b53f9b,Kettle Corn,Kettle Cornucopia,3,cups,170
Kentucky Fried Chicken Biscuit,Biscuit,KFC,513fceb675b8dbbc21002637,"Biscuits - 1 biscuit (2-1/2"" dia)",USDA,1,"biscuit (2-1/2"" dia)",115.72
Double Down,Double Down,KFC,513fc992927da704080008a1,Double Down,KFC,247,gms,600
Kentucky Fried Chicken Original Recipe,Original Recipe Chicken- Drumstick,KFC,513fc992927da7040800086c,Original Recipe Chicken- Drumstick,KFC,56,gms,120
KENTUCKY FRIED CHICKEN Fried Chicken Original Recipe Wing,Original Recipe Chicken- Whole Wing,KFC,513fc992927da70408000869,Original Recipe Chicken- Whole Wing,KFC,50,gms,140
Popcorn Chicken,Popcorn Chicken,KFC,51c549ef97c3e6efadd6020e,Seasoning Mix Honey BBQ Chicken Glaze,Chicken,1,Tbs,25
Potato wedges,Potato wedges,KFC,5266a33d9f05a39eb3016b12,Potato Wedges,Pizza Inn,1,piece,15
Oyster sauce, sauce oyster,kikkoman,51c4004497c3e6dfa4df352d,Oyster Sauce,Shirakiku,1,soupspoon,18
Ponzu,Ponzu,Kikkoman,51c3d24597c3e6d8d3b51b3b,Ponzu,Kikkoman,1,tbsp,10
Fukujinzuke,Seasoned Vegetable Fukujinzuke,Kikuya,51c3701497c3e69de4b0a113,Seasoned Vegetable Fukujinzuke,Kikuya,0.17,cup,40
Ramune,Ramune Original Flavor,Kimura,54a6c670d367c21526e4163c,Ramune Original Flavor,Kimura,1,bottle,88
Compound chocolate,Chocolate,Kinder,513fceb775b8dbbc21002b7d,Candies milk chocolate - 1 cup chips,USDA,1,cup chips,898.8
Rice bran oil,Rice Bran Oil,King,52ae478faf5a0bb91c0150e7,Rice Bran Oil,King,1,tbsp,120
Bread Flour,Flour Bread,King Arthur Flour,51c3eadd97c3e6de73cb9f99,Flour Bread,King Arthur Flour,0.25,cup,110
Organic Bread Flour,Flour Bread 100% Organic,King Arthur Flour,51c3eadd97c3e6de73cb9f9e,Flour Bread 100% Organic,King Arthur Flour,0.25,cup,110
Popover,Popover 9 Oz,King Arthur Flour,51c53e9897c3e6efadd5a8eb,Popover 9 Oz,King Arthur Flour,21,G,70
Stick candy,Stick Candy,King Leo,546f4cd6c86e16d122ade57f,Stick Candy,King Leo,1,stick,45
Al pastor,Al Pastor,King Taco,513fc9cb673c4fbc2600522f,Al Pastor,King Taco,71,g,210
Atole,Atole,King Taco,513fc9cb673c4fbc26005221,Atole,King Taco,340,g,290
Tripas,Tripas Nachos,King Taco,529e8029ea63d4933500d17f,Tripas Nachos,King Taco,411,g,1070
Candy cigarette,Candy Cigarette,Kings,54c8169ba2f7399d2fe1e0ca,Candy Cigarette,Kings,1,pkg,48
Kolach,Kolache Beef and Cheddar,Kiolbassa,51c5403a97c3e6efadd5b5de,Kolache Beef and Cheddar,Kiolbassa,85,G,230
Cordon bleu,Cordon Blue,Kirkwood Barber Foods Eggspectation Our Family Antioch Farms,51c35f7897c3e69de4b01d8e,Cordon Blue Pasta,Stouffer's,1,cup,330
Freezie,Freezies Giant,Kisko,51c3c40e97c3e6d8d3b4abc0,Freezies Giant,Kisko,1,pop,100
Hershey's Kit Kat Big Kat Bar,Bar Big Kat,Kit Kat,51c3711997c3e69de4b0aab8,Bar Big Kat,Kit Kat,0,NULL,290
KIT KAT Wafer Bar,Wafer Bar in Milk Chocolate,Kit Kat,54e7b66b7997df5c4e2ba4c1,Wafer Bar in Milk Chocolate,Kit Kat,3,two-piece bars,210
Shoulder tender,Shoulder Tender Beef Steak,Kitchen Cravings,54f98eb60abdae4f2e85cf48,Shoulder Tender Beef Steak,Kitchen Cravings,5,oz raw as packaged,150
Dum Aloo,Delhi Dum Aloo Onion & Yogurt Mild,Kitchens of India,51c3d24997c3e6d8d3b51b54,Delhi Dum Aloo Onion & Yogurt Mild,Kitchens of India,0.25,cup,50
Mirchi ka salan,Mild Chili Pepper Curry Mirch Ka Salan,Kitchens of India,51d37631cc9bff5553aa92d3,Mild Chili Pepper Curry Mirch Ka Salan,Kitchens of India,0.5,cup,220
Hyderabadi biryani,Paste Hyderabadi Biryani 3.5 Oz,Kitchens of India,51c5454097c3e6efadd5ddc4,Paste Hyderabadi Biryani 3.5 Oz,Kitchens of India,25,G,60
General Mills Honey Kix Cereals,Honey Kix Lightly Sweetened Crispy Corn Puffs,Kix,51d300c1cc9bff111580fff7,Honey Kix Lightly Sweetened Crispy Corn Puffs,Kix,1.25,cups,120
Klondike Frozen Novelties Slim-A-Bear Vanilla Cone,Frozen novelties KLONDIKE SLIM-A-BEAR Chocolate Cone ,Klondike,513fceb775b8dbbc21002d7a,Frozen novelties KLONDIKE SLIM-A-BEAR Chocolate Cone - 1 serving 1 cone,USDA,1,serving 1 cone,176.96
Klondike Slim-a-Bear Mint Sandwich,Ice Cream Sandwich,Klondike,513fceb375b8dbbc21000205,Ice cream sandwich - 1 serving,USDA,1,serving,165.9
Aromat,Aromat Seasoning for Meat,Knorr,51c3d97097c3e6d8d3b5566e,Aromat Seasoning for Meat,Knorr,0.25,tsp,0
Wiener Schnitzel,Wiener Schnitzel,Knorr,54fe2c58ab7c0b1a68eb4345,Wiener Schnitzel,Knorr,0.33,lb of cutlet,360
Sopa teologa,Sopa de Fideos,Knorr Lipton,54f2db4be9bcc73a46a91415,Sopa de Fideos,Knorr Lipton,2,cdas,50
Coconut water,100% Coconut Water,Koh Coconut,548706eaa4a2ddf14d29d915,100% Coconut Water,Koh Coconut,8,fl oz,50
Atta flour,Whole Wheat Chakki Atta,Kohinoor,51c4002197c3e6dfa4df3417,Whole Wheat Chakki Atta,Kohinoor,0.25,cup,100
Sticky bun,Sticky Bun,Kolache Factory,513fc9c9673c4fbc26003ce8,Sticky Bun,Kolache Factory,147,grams,600
Sushi,Assorted Sushi,Kona Grill,513fc9c5673c4fbc260018e6,Assorted Sushi,Kona Grill,1,serving,490
Satay,Chicken Satay,Kona Grill,513fc9c5673c4fbc26001863,Chicken Satay,Kona Grill,1,serving,1470
Carpaccio,Tuna Carpaccio,Kona Grill,513fc9c5673c4fbc260018ff,Tuna Carpaccio,Kona Grill,-1,NULL,160
KRAFT Barbecue Sauce,Barbecue Sauce Original,Kraft,51c5473a97c3e6efadd5ed19,Barbecue Sauce Original,Kraft Barbecue Sauce,2,tbsp,50
Brown mustard,Brown Mustard,Kraft,51c3656b97c3e69de4b04b50,Brown Mustard,Kraft,1,tsp,5
Kraft Free Singles,Cheese,Kraft,529e7dc1ea63d493350014a8,Cheese,Chipotle,1,oz,100
Grated parmesan,Cheese Grated Parmesan,Kraft,51c54a2e97c3e6efadd60410,Cheese 100% Grated Parmesan $3.79,Kraft Grated Cheese,5,G,20
Cheez Whiz,Cheez Whiz,Kraft,54a08a0b77cd7d8e5e601b76,Cheez Whiz,Kraft,1,tbsp,35
Kraft Mayo Fat Free Mayonnaise Dressing,Mayonnaise Dressing Fat Free,Kraft,51c364e197c3e69de4b0473b,Mayonnaise Dressing Fat Free,Kraft,1,tbsp,10
Shake 'n Bake,Shake 'n Bake Original Pork,Kraft,52b221965fe54f0e66000af7,Shake 'n Bake Original Pork,Kraft,0.13,packet,35
KRAFT STOVE TOP Stuffing Mix,Stove Top Stuffing Mix,Kraft,51c3d46297c3e6d8d3b52d1e,Stove Top Stuffing Mix,Stove Top,0.2,box,100
Tex-Mex food,Tex Mex,Kraft,54daf4171c77d9fa10799d25,Tex Mex,The Higher Taste,8,oz,290
Grated cheese,Cheese 100% Grated Parmesan $3.79,Kraft Grated Cheese,53ac155ac167bab05f6d3eba,100% Grated Parmesan Cheese,Giant,1,tbsp,20
Miracle Whip,Salad dressing,KRAFT MIRACLE WHIP,513fceb475b8dbbc210006d8,Ranch Dressing - 1 serving,USDA,1,serving,126.3
Kraft Velveeta Cheese,Cheese Original,Kraft Velveeta,51c5418e97c3e6efadd5c04d,Turkey Breast (868602) Mesquite Smoked Honey,Original,56,G,0
Kretschmer Toasted Wheat Bran,Bran Toasted Wheat,Kretschmer,51c53eca97c3e6efadd5aa83,Bran Toasted Wheat,Kretschmer,16,G,35
Cereal germ,Wheat germ,Kretschmer,513fc994927da70408002103,Wheat Germ,NRgize,-1,NULL,40
Sun Country Kretschmer Wheat Germ Cereals,Wheat Germ,Kretschmer,ae497599168294ac25037f78,Wheat Germ,First Watch,1,standard portion size,110
Kretschmer Honey Crunch Wheat Germ,Wheat Germ Honey Crunch,Kretschmer,51c3bb5497c3e6d8d3b46843,Wheat Germ Honey Crunch,Kretschmer,2,tbsp,50
Meadow buttercup,Meadow Butter,Kriemhild Dairy Farms,545a531e38554b701693a9f9,Meadow Butter,Kriemhild Dairy Farms,1,tbsp,110
Tiropita,Tiropita,Krinos,54ca10b8abdbcd4b41f64353,Tiropita,Krinos,1,pita,60
Sunshine Krispy Soup & Oyster Crackers,Crackers Soup & Oyster,Krispy,51c3bf7b97c3e6d8d3b48771,Crackers Oyster Soup & Chowder,Westminster Crackers,14,crackers,66
Black Forest cake,Black Forest cake,Kroeger,51c3d62297c3e6d8d3b53ac6,Black Forest Cake,Schlunder,80,g,298
Catfish,Catfish,Kroger,54dc4567060628e63e9ac627,Catfish,Kroger,1,piece,150
Garlic powder,Garlic Powder,Kroger,513fceb375b8dbbc21000247,Spices garlic powder - 1 tbsp,USDA,1,tbsp,32.11
Ground round,Ground Round,Kroger,54bae76357935fd955938efb,Ground Round,Publix,4,oz,240
Sammies,Ice Cream Sammies Vanilla,Kroger,51d2fd03cc9bff111580e776,Ice Cream Sammies Vanilla,Kroger,1,sandwich,170
Chocolate chip cookie dough ice cream,Ice Cream Chocolate Chip Cookie Dough,Kroger,51c35ce997c3e69de4b00b43,Ice Cream Chocolate Chip Cookie Dough,Spartan,0.5,cup,160
Fried ice cream,Ice cream fried,Kroger,51d2f784cc9bff111580c369,Ice Cream Fried,Kroger,0.5,cup,160
Instant mashed potatoes,Mashed Potatoes Instant,Kroger,51c37ac697c3e6d272824589,Instant Mashed Potatoes,ShopRite,0.33,cup flakes,80
Oscar Mayer Old Fashioned Loaf,Old Fashioned Loaf,Kroger,51c35b7197c3e69de4b00367,Old Fashioned Loaf,Kroger,1,slice,120
Olive loaf,Olive Loaf,Kroger,51c35b7c97c3e69de4b003e5,Olive Loaf,Kroger,1,slice,100
Winter salami,Salami,Kroger,513fceb475b8dbbc21000d07,Salami cooked beef - 1 oz,USDA,1,oz,73.99
Toaster pastry,Toaster Pastry Strawberry,Kroger,54a6c66d9b16f1870ddaec2a,Toaster Pastry Strawberry,Kroger,1,pastry with icing,170
KRUSTEAZ Almond Poppyseed Muffin Mix,Muffin Mix Almond Poppyseed,Krusteaz,51c3902197c3e6d3ebc5c5d8,Muffin Mix Supreme Almond Poppyseed,Krusteaz,0.33,cup mix,160
Toast sandwich,Breakfast Toast Sandwich,Krystal,5266a1bc9f05a39eb300c677,Breakfast Toast Sandwich,Krystal,130,g,330
Crystal Light,Crystal Light•À_•À_ Lemonade,Krystal,513fc996927da704080039c0,Crystal Light&reg; Lemonade,Krystal,-1,NULL,15
Lemon ice box pie,Lemon Icebox Pie,Krystal,513fc996927da7040800397b,Lemon Icebox Pie,Krystal,-1,NULL,320
Cheese on toast,Sausage Egg Cheese On Toast,Krystal,513fc996927da7040800396b,Sausage Egg Cheese On Toast,Krystal,-1,NULL,520
Kudos,Milk Chocolate Granola Bars,Kudos,53d3f29cb7d5de7710ff6a2b,Milk Chocolate Granola Bars,Kudos,1,bar,100
Ras el hanout,Ras El Hanout,Kula,51c3d97297c3e6d8d3b5567f,Ras El Hanout,Kula,1,tsp,0
Pimento loaf,Pickle & Pimento Loaf,Kunzler,51d1e78ecc9bff08c16ff578,Pickle & Pimento Loaf,Kunzler,56,G,130
Pickled cucumber,Pickled Cucumber,Kyukappa,54da8cfdf50a2eb1533d720b,Pickled Cucumber,Kyukappa,1,oz,10
Apple cake,Apple Cake,La Bou,513fc9c9673c4fbc260042e4,Apple Cake,La Bou,7.5,oz,666
Tres leches cake,Tres Leches Cake,La Boulange,545a52c5a1e8ac9e23de361f,Tres Leches Cake,La Boulange,1,cake,280
Scali bread,Scali Bread,La Cascia's,54abffa492bf1b240ae4504b,Scali Bread,La Cascia's,0.9,oz,70
Sesame seed candy,Candy Sesame Seeds,La Cena,51c3ba1097c3e6d8d3b45e87,Candy Sesame Seeds,La Cena,11,g,60
Adobo,Adobo,La Costena,51c4047997c3e6dfa4df5575,All-Purpose Seasoning without Pepper,Adobo,0.25,tsp,0
Arepa,White Corn Arepa Blanca,La Fe,548f09cdee651e3915a655be,White Corn Arepa Blanca,La Fe,1,piece,80
Beef bourguignon,Beef Bourguignon,La Madeleine,529e7df4ea63d49335002d98,Beef Bourguignon,La Madeleine,1,Order,990
Bottled water,Bottled Water,La Madeleine,529e7df4f9655f6d35002df9,Bottled Water,La Madeleine,1,Order,0
Friand,Chicken Friand with Wild Mushroom Sauce,La Madeleine,529e7df3f9655f6d35002d97,Chicken Friand with Wild Mushroom Sauce,La Madeleine,1,Order,730
Tomato omelette,Omelette Tomatoes,La Madeleine,529e7df4ea63d49335002e24,Omelette Tomatoes,La Madeleine,37,g,5
Ravioli,Ravioli ,La Piana,516d9a3fe3afed032c7da04a,Ravioli,Zio's Italian Kitchen,1,meal,280
Pimiento,Pimientos,La Preferida,51c3fd8697c3e6dfa4df203c,Pimientos,La Preferida,2,pieces,20
Quiche,Quiche,La Terra Fina,547cd718d9fbbadf16c3a230,Quiche,La Terra Fina,0.2,quiche,310
R. Torre & Company Inc.,Refried Beans,La Torre,513fceb675b8dbbc21002211,Refried beans canned traditional style (includes USDA commodity) - 1 cup,USDA,1,cup,214.2
AUSTIN Grilled Cheese on Wafer Crackers,Captain's Wafers Crackers Grilled Cheese,Lance,53df8bde0fef59eb4836f33d,Captain's Wafers Crackers Grilled Cheese,Lance,6,crackers,190
Rigatoni con la Pajata,Rigatoni,Laporta,51c3d2d797c3e6d8d3b52029,Rigatoni,DaVinci,56,g,210
Snickerdoodle,Snickerdoodle,Larabar,5460ea7f8e3df2917ff6330c,Snickerdoodle,Larabar,1,bar,190
Gram flour,Superfine Besan Gram Flour In Ground Split Grams,Laxmi Brand,51c53ecf97c3e6efadd5aaab,Superfine Besan Gram Flour In Ground Split Grams,Laxmi Brand,30,G,110
Potato chip,Potato chips ,Lay's,546e0e90ab8ac17c6ed096cf,Potato Chips Gourmet Medley,Dirty Potato Chips,1,bag,230
Amaretti di Saronno,Milk Chocolate with Amaretti di Saronno Crumbles,Lazzaroni,51c3b8b397c3e6d8d3b4540a,Milk Chocolate with Amaretti di Saronno Crumbles,Lazzaroni,0.5,bar,236
Almond milk,Almond Milk Non Dairy Milk Alternative Original,lBlue Diamond,51c5494897c3e6efadd5fcf6,Almond Milk Non Dairy Milk Alternative Original,Blue Diamond Almond Breeze,240,ml,60
Drifter,Drifter,Le Peep,513fc9cd673c4fbc26006ac5,Drifter,Le Peep,1.14,lbs,849.29
Eggs Benedict,Eggs Benedict,Le Peep,53444cf3bbe33514459802ed,Eggs Benedict,Bakers Square,1,serving,780
Beef chow fun,Beef Chow Fun,Lean Cuisine,51c35f8697c3e69de4b01de5,Beef Chow Fun,Lean Cuisine,1,package,320
Chicken marsala,Chicken Marsala,Lean Cuisine,513fc9c6673c4fbc26001c21,Chicken Marsala,Elephant Bar,1,plating,1340
Ginger beef,Ginger Beef Stir Fry,Lean Cuisine,54ca490276a774671dab1859,Ginger Beef Stir Fry,Lean Cuisine,1,tray,260
Lean Pockets Ham & Cheese,Sandwiches Ham & Cheddar,Lean Pockets,51c5441f97c3e6efadd5d4c9,Sandwiches Ham & Cheddar,Lean Pockets,127,G,270
Appenzeller cheese,Cheese,Liederkranz,529e7dc1ea63d493350014a8,Cheese,Chipotle,1,oz,100
Life,Life Original Multigrain Cereal,Life,51d300bacc9bff111580ffc0,Life Original Multigrain Cereal,Life,0.75,cup,120
Jelly bean,Candy jellybeans Assorted,Life Savers,51d2f992cc9bff111580d03e,Candy Jellybeans Assorted,Life Savers,1,package,240
Ranch dressing,Regular Ranch Dressing,Light Ranch,526039d62522f3180000059f,Regular Ranch Dressing,Light Ranch,2,tbsp,80
Chocolate balls,Chocolate Balls,Lindt,54fe643028e6258d2fcf8d2a,Chocolate Balls,Lindt,3,balls,220
Stracciatella,Stracciatella,Lindt Lindor,54def97dd22fb3700bbef081,Stracciatella,Lindt Lindor,1,ball,80
Lion Bar,Candy Bar,Lion,51c3b8a697c3e6d8d3b453b2,Candy Bar,Jokerz,1,bar,280
Lipton Brisk Iced Tea,Brisk Iced Tea Lemon,Lipton,51c35e9d97c3e69de4b016c2,Iced Tea Lemon,Brisk,8,fl oz,0
Little Caesars Original Round Pepperoni Pizza,"Pepperoni - 14"" Round Hot-N-Ready•À_•À_ Pizza",Little Caesars,513fc9c5673c4fbc26000f23,Pepperoni Pizza Large Round 14 inch,Papa Romano's,1,Pizza,2685
"LITTLE CAESARS 14"" Original Round Cheese Pizza","Just Cheese - 14"" Round Hot-N-Ready•À_•À_ Pizza",Little Caesars Pizza,513fc997927da70408003f30,"Just Cheese - 14"" Round Hot-N-Ready&reg; Pizza",Little Caesars Pizza,1,slice,250
Little Caesar Cheese Pizza,Just Cheese - Baby Pan! Pan!,Little Caesars Pizza,513fc997927da70408003f42,Just Cheese - Baby Pan! Pan!&reg;,Little Caesars Pizza,1,pan,320
Little Ceasars HOT-N-READY Pepperoni Pizza,"Pepperoni - 14"" Round Hot-N-Ready Pizza",Little Caesars Pizza,513fc9c5673c4fbc26000f23,Pepperoni Pizza Large Round 14 inch,Papa Romano's,1,Pizza,2685
Coffee cake,Coffee Cake,Little Debbie,513fceb775b8dbbc210026ed,Coffeecake cinnamon with crumb topping commercially prepared enriched - 1 individual cake,USDA,1,individual cake,238.26
Nutty Bars,Nutty Bars,Little Debbie,51d2fa9dcc9bff111580d6c5,Nutty Bars,Little Debbie,2,cookies,330
LOMA LINDA Little Links,LOMA LINDA,Little Links,51d2fbf1cc9bff111580e000,Redi-Burger Vegan,Loma Linda,0.62,slice,120
Potato salad,Potato Salad,Little Salad Bar,513fceb575b8dbbc210016b0,Potato salad home - 1 cup,USDA,1,cup,357.5
Quadratini,Quadratini Bite Size Wafer Cookies Vanilla,Loacker,51c3f02097c3e6de73cbc3f4,Quadratini Bite Size Wafer Cookies Vanilla,Loacker,8,cookies,150
Loma Linda Big Franks,Big Franks Vegetable and Grain Protein Links,Loma Linda,51d2fca6cc9bff111580e522,Big Franks Vegetable and Grain Protein Links,Loma Linda,1,link,110
LOMA LINDA Redi-Burger,Redi-Burger Vegan,Loma Linda,54b2fc419b94708d3676f828,Vegan Protein Powder,Vegan Max,2,rounded scoops,140
Loma Linda Tender Bits,Tender Bits Made with Grain Protein,Loma Linda,51d2fd61cc9bff111580e981,Tender Bits Made with Grain Protein,Loma Linda,6,pieces,120
Loma Linda Tender Rounds with Gravy,Tender Bits Made with Grain Protein,Loma Linda,51d2fd61cc9bff111580e981,Tender Bits Made with Grain Protein,Loma Linda,6,pieces,120
Crab cake,Crab cake,Long John Silver's,513fceb675b8dbbc210020a9,Crustaceans crab blue crab cakes home recipe - 1 cake,USDA,1,cake,93
Hushpuppy,Hushpuppy,Long John Silver's,52cdd0eb051cb9eb32013a12,Hushpuppy,Captain D's Seafood,1,piece,78
Lemon myrtle,Organic White Tea with Lemon Myrtle & Chrysanthemum,Long Life,51c363e297c3e69de4b03f71,Organic White Tea with Lemon Myrtle & Chrysanthemum,Long Life,1,cup,0
Nougat,Nougat Almond,Lonka,51c3ba1297c3e6d8d3b45e93,Nougat Almond,Lonka,40,g,171
Avocado oil,Avocado Oil,Loriva,529606c0f5d9c9f315004725,Potato Chips Chilean Lime,Avocado Oil,1,oz,140
Lorna Doone,Cookies shortbread,Lorna Doone,51c3be4797c3e6d8d3b47de4,Cookies Shortbread,Mrs. Alison's Cookies,5,ea,120
