For breakfast today I had two cups of Folgers coffee with nearly half the cup filled with Coffee Mate French Vanilla dairy creamer. I also had a Lender's onion bagel with cream cheese.,coffee, two cups,2,cup (8 fl oz),
â€‹I had a microwaved; Morningstar Farms Spicy Black Bean Burger with 1/4 small red onion sliced; 3 cherry tomatoes halved and two cups of baby spinach leaves on an Arnoold's whole grain sandwich thin. I used Sabra roasted red pepper hummus as smear on the bread. I drank Arizone diet green tea from the can.,spinach, two cups,2,cup,
I had two cups of Lucky Charms cereal with a cup of skim milk.,cereal, two cups,2,cup,
I had a two egg ham and American cheese omelette's with two slices of bacon and a cup of fresh fruit. I also had two cups of coffee with no cream or sugar.,coffee, two cups,2,cup (8 fl oz),
â€‹I had a peanut butter breakfast bar (nature valley); I also had two cups of coffee with two equal packets in each and dry coffee mate creamer. Also I had a rome apple.,coffee, two cups,2,cup (8 fl oz),
I ate crumbled; homemade berry cake with maple syrup and milk drizzled over it. I drank two cups of black Folgers coffee.,milk, two cups,2,cup,
I had one plain bagel with approximately two tablespoons of cream cheese. I also had two cups of black coffee.,coffee, two cups,2,cup (8 fl oz),
I ate a bagel with cream cheese and two cups of coffee,coffee, two cups,2,cup (8 fl oz),
I had two farm-fresh eggs fried with a cup of hash browns and a half cup of Heinz ketchup. I had two cups of Tropicana orange juice.,juice, two cups,2,cup,
For breakfast I had a Yoplait peach yogurt; two scrambled organic brown eggs; and a cheese heads sting cheese. I also had two cups of Tim Horton's dark roast coffee.,coffee, two cups,2,cup (8 fl oz),
I had a scrambled egg with about one tablespoon of butter in it sprinkled with salt and chili flakes. I also had two cups of coffee- a medium roast; black.,coffee, two cups,2,cup (8 fl oz),
I had two cups of Great Value Corn Flakes Cereal with half a cup of kirkland 2% milk.,Cereal, two cups,2,cup,
I had two cups of Folgers dark roast coffee; each about half full with non fat vanilla dairy creamer from Coffeemate. I ate a toasted everything bagel (the kind with sunflower seeds; poppy seeds; and onion; etc on top) with non fat cream cheese spread.,coffee, two cups,2,cup (8 fl oz),
I had two cups of Breakfast Blend coffee with a teaspoon of French Vanilla creamer and a teaspoon of sugar. I also had a fried egg with cheese and sausage on a Thomas's English Muffin.,coffee, two cups,2,cup (8 fl oz),
I had two single serving packages of Kellogg`s Atpple Jacks; with a glass of Borden`s two percent milk. I had two cups of Maxwell house coffee with a teaspoon of vanilla flavored cream. I had one banana,coffee, two cups,2,cup (8 fl oz),
I had about two cups of frosted mini wheat type cereal with 8 ounces of milk over them. I had a 16 ounce glass of apple juice.,cereal, two cups,2,cup,
I had two cups of Kroger brand coffee with a teaspoon of milk and a half a teaspoon of sugar. I had one fluffy Eggo waffle toasted for 1 minute.,coffee, two cups,2,cup (8 fl oz),
I had two cups of Honey Nut Cheerios with one cup of skim milk. On top of this; I diced up one large white peach. I drank 2 cups of coffee each with three teaspoons of white sugar.,Cheerios, two cups,2,cup (1 NLEA serving),
â€‹I had a broiled portabella mushroom with melted parmagian cheese on top. I had two cups of 2% milk.,milk, two cups,2,cup,
I had one Ralph's medium scrambled egg; one Applegate chicken and apple sausage; one serving of Alexa's hash browns; three sliced strawberries; and two cups of organic dark roast coffee (black).,black, two cups,2,cup,
I had two cups of caffeinated coffee with a banana.,coffee, two cups,2,cup (8 fl oz),
I ate three slices of whole wheat cinnamon toast; with Blue Bonnet butter; also two cups of Folgers medium coffee; a banana; and a scoop of IGA apple sauce.,coffee, two cups,2,cup (8 fl oz),
Two cups of french roasted coffee with a quarter cup of hood half and half.,coffee, Two cups,1,cup (8 fl oz),
I ate a sausage and egg sandwich with two cups of orange juice and some cookies,juice, two cups,2,cup,
I had two boiled eggs with a serving of grits and two cups of Tropicana orange juice.,juice, two cups,2,cup,
For breakfast this morning; I had two cups of Quaker Oats brand oatmeal; with Hannaford Store Brand brown sugar on top; along with two eggs from my chickens; and a three cups of 8'oClock Dark Roast coffee.,oatmeal, two cups,2,cup,
I had two cups of Special K Chocolatey Delight cereal with one cup of skim milk.,cereal, two cups,2,cup,
I had two cups of Cap'n Crunch cereal with one cup of 1% milk.,cereal, two cups,2,cup,
Today I ate rice item mixed with vegetables. I got white rice from and fresh vegetables from Target which I like the most to shop at. First I chopped vegetables such as green beans ; yellow potatoes ; red onion ; carrots in to small pieces. Washed one cup of rice and kept aside. In a tick bottom vessel put 2 tsp of clarified butter and one tsp of vegetable oil fron Farmer's panty. Then I added garlic and ginger paste. Added red onion . SautÃ©ed till onion is transparent. Added all vegetables and mixed. Then added salt to taste. Added rice and mixed. Then added some spices like cumin powder; bay leaf powder and garam masala powder. Mixed well and added two cups of water. Then covered the lid n turn the flame to high. Cooked for about 25 minutes or till the water is absorbed completely. After it cooled a bit I ate it with low fat Indian Gopi Dahi which I bought from Indian cash and carry store. After meal I had half a cup of Minutemade orange juice.,water, two cups,2,cup,
I had one cup of Frosted Flakes cereal with two cups of reduced fat 2% milk.,milk, two cups,2,cup,
I used a small pan; placed vegetable oil; turned on the gas stove. I then cut up a fresh red tomato and poured them into the heated pan and fried them a bit. I then got to large white eggs and added them to the pan and stirred them together. I then cut up some spinach with my hands and placed it on top to let the egg cook a little longer. I then toasted to slices of wheat bread and added butter. To drink I had two cups of hot Folgers coffee. At the end of my meal I had a banana.,coffee, two cups a,2,cup (8 fl oz),
I had a bacon-and-egg sandwhich; which consists of two fried Windixie-brand eggs; three slices of smithfield bacon; two slices of Arnold whole-wheat bread; and about a tablespoon of Duke's mayonaise. I also had two cups of Folger's coffee; each with half a tablespoon of Nestle coffeemate Italian Sweet Cream creamer.,coffee, two cups half a tablespoon,0.125,cup (8 fl oz),
I had two cups of Count Chocula cereal plain without any milk. I also had a cup of black coffee.,cereal, two cups of,2,cup,
I had a scrambelled eggs with four eggs total: two entire large brown eggs and two large brown egg egg-whites; topped with Heinz cornsyrup free ketchup; accompanies with two slices of Publix wheat toast.,eggs, two entire large,2,large,
i had 3 protein oatmeal cookies and two full glasses of milk,milk, two full glasses,2,cup,
I had two glasses of flavored water. It was a mango flavor. I also had a banana and a chocolate chip granola bar.,water, two glasses,2,pouch,x
I ate breakfast at lunch. I had fried fish; corn; and mixed vegetables. I washed all of this down with two glasses of ice water. I also had a salad with cheese; bacon; and ranch dressing on it.,water, two glasses,2,bottle 11 fl oz,
Yesterday I had two scrambled eggs; two slices of french toast; three slices of squiggly bacon; and maple syrup on top of my french toast. I also had two glasses of orange juice with that.,juice, two glasses,2,cup,
I had 4 oz. of Breakstone small curd cottage cheese with 4 medium strawberries. I also had two large scrambled eggs that I prepared in 1/2 tablespoon of butter. I drank a large coffee with 3 packets of Sweet N Low and 4 tablespoons of half and half creamer.,eggs, two large,2,large,
I had two large scrambled eggs made with 1tsp butter; one piece of Hillshire farms beef smoked sausage and one cup of quaker old fashion grits. I had one 8oz serving of simply orange orange juice with a cup of salada tea with 3 sugars and lime juice.,eggs, two large,2,large,
I had two large scrambled eggs made on the stove top with a short spray of PAM; a slice of american cheese melted in; with 1 oz of Dairy Men's 2% milk. I had an 8 oz glass of Mott's apple juice. I had 2 slices of drug mart brand white bread; toasted in the toaster; with about 1 oz of lightly salted generic butter.,eggs, two large,2,large,
I had a turkey sausage link; with a half cup of eggs lightly seasoned with salt. I had two medium sized pieces of waffles with a fourth cup of syrup and 1 cup of cold orange juice.,waffles, two medium sized pieces,2,oz,x
I ate two buttermilk biscuits with sausage gravy and three slices of bacon. I drank two mugs of coffee with cream.,coffee, two mugs,2,cup (8 fl oz),
I had two scrambled eggs; two pieces of rosemary bread; and 7 or 8 cherry tomatoes. I drank two mugs of black iced coffee.,coffee, two mugs,2,cup (8 fl oz),
I had two protein shakes; one whey and one casein. Both are from optimum nutrition; the whey is rocky road flavor and casein was supreme chocolate. They were mixed using a shaker bottle.,whey, two one,2,cup,
I had three scrambled eggs with cheese; one Belgian waffle (using Krusteaz brand waffle mix) with one tablespoon of Imperial brand butter and two or three ounces of Country Kitchen Original Syrup; and a glass of 1% low fat milk (Great Value brand).,Syrup, two or three ounces,2,cup,x
â€‹I had a Cream Pan's toast with a half ounce of homemade cherry jam. I had a cup of Twinings' Lady Grey tea with two ounces of Horizon's organic milk.,milk, two ounces,2,can (13 oz),x
I drank 10 oz. of Sumatra coffee with 1.5 ounces of half and half. I had one poached egg over two small white corn tortillas. I topped them with approximately one ounce of sliced avocado and two ounces of fresh salsa.,salsa, two ounces,2,Tbsp,x
â€‹I had an omelette prepared in a non-stick pan with pam cooking spray. The eggs had two ounces of cheddar cheese and two tablespoons of green peppers sprinkled in. On the side; I had a cut grapefruit with one packet of stevia sweetener.,cheese, two ounces,2,cubic inch,
I had two slices of whole-wheat toast; two ounces of Land O' Lakes butter; and a cup of Kashi cereal with 2% Oakhurst milk. I had a cup of Starbucks dark-roast coffee lightened with a tablespoon of whole milk.,butter, two ounces,2,cup,x
I had 3 scrambled eggs with four slices of buttered toast.Approximately two ounces of butter. I also had a 8 oz glass of orange juice and a multi vitamin.,butter, two ounces,2,cup,x
I had one cup of hash browns topped with a quarter cup of roasted asparagus; two eggs over easy; a quarter cup of ground sausage and two pieces of bacon. I also had a cup of coffee with two ounces of whole milk and a glass of lemon water.,milk, two ounces,2,container,x
I had a tortilla; brushed with melted Olivio spread; sprinkled with cinnamon sugar; and toasted. I covered half of the tortilla in chunky peanut butter and half in Nutella hazelnut cocoa spread; put on slices of banana; and folded the tortilla in half. I had a cup of blueberry tea with two packets of raw sugar.,sugar, two packets,2,cup,x
I had two packets of instant oatmeal with one percent white milk.,oatmeal, two packets,2,packet,
I only had one thing for breakfast; a cup of delicious coffee. The coffee pot had been set with a timer; so it started brewing at 6:15am. By the time I woke up and got to it the pot was nearly full. I pulled out my favorite coffee mug from the cupboard and grabbed two packets of Sweet N Low. Shaking them quickly; and then pulling the tops off; I emptied their contents into the mug. Then I quickly opened the refrigerator door and pulled out the quart of creamer. After a quick splash into the bottom of the mug; I poured in the delicious; black coffee and inhaled deeply. It was the greatest smell; only to be followed by a more wondrous taste.,Low, two packets,2,"ear medium (6-3/4"" to 7-1/2"" long)",
I had two packets of apples and spice instant oatmeal with a cup of whole white milk.,oatmeal, two packets,2,packet,
I had a cup of home brewed Dunkin Donuts brand Hazelnut coffee with two packets of splenda and two tablespoons of Hazelnut creamer. I also had a 2% fat Mango Chobani and a medium sized banana.,splenda, two packets,2,serving 1 packet,
I had two packets of original instant oatmeal.,oatmeal, two packets,2,packet,
I had two packets of cinnamon and spice instant oatmeal with white milk and a glass of water.,oatmeal, two packets,2,packet,
I had two packets of cinnamon and spice instant oatmeal mixed with water; along with half a liter of water.,oatmeal, two packets,2,packet,
I had a cup of Green Mountain coffee brewed with a single-serve coffee maker. I added one tablespoon of creamer and two packets of Equal.,Equal, two packets,2,serving 1 packet,
I had two packets of Quaker brand instant oatmeal in apple and cranberry flavor. I had a cup of Maxwell House coffee with a bit of So Delicious soy; vegan coffee creamer.,oatmeal, two packets,2,packet,
I had three eggs; scrambled and two piece of white toast with butter.,toast, two piece,2,piece,
Yesterday I ate 2 and a half cups of Captain Crunch cereal with a cup of 2% milk and two pieces of toast (Wonderbread),toast, two pieces,2,cup; crumbs,x
I had two pieces of string cheese made with mixed white and cheddar cheese.,cheese, two pieces,2,Stick,x
I had a glass of orange juice and two pieces of French toast with an ounce of butter.,toast, two pieces,2,piece,
I had two pieces of buttered toast sprinkled with cinnamon and honey. Along with that I had a cup of coffee with milk and sugar.,toast, two pieces,2,piece,
I ate two hard boiled eggs with two slices of bacon and two pieces of toast with honey on them. I also had a cup of coffee with a teaspoon of sugar in it.,toast, two pieces,2,cup; crumbs,x
I ate an egg and bacon sandwich with two pieces of toast and lettuce.,toast, two pieces,2,cup; crumbs,x
I had two eggs scrambled; two pieces of toast; and a small glass of low-fat milk. I had a cup of coffee with one teaspoon of sugar.,toast, two pieces,2,piece,
I had three scrambled eggs with a dash of salt and pepper. Once they were cooked; while still in the pan I sprinkled 1/8 a cup of great value Colby jack cheese. On the side; I had two pieces of great value wheat bread; toasted plain.,bread, two pieces,2,piece,
I had scrambled eggs with cheese with two pieces of toast with butter and jam,toast, two pieces,2,cup; crumbs,x
I had a bowl of Quaker Oats real medley cereal; two pieces of toast with margarine spread; and a class of water.,toast, two pieces,2,cup; crumbs,x
I had two fried eggs over easy on top of one half of a baked sweet potato. I had a cup of black coffee and two pieces of bacon.,bacon, two pieces,2,package,x
I had two pieces of wheat toast topped with a tablespoon of butter; cut diagonally. I had an eight ounce cup of Starbucks Ethiopia medium roast coffee.,toast, two pieces,2,piece,
I ate two pieces of French toast made with sour dough bread; and about two tablespoons of Danish Creamery butter; no syrup; with six ounces of Welch's grape juice.,toast, two pieces,2,piece,
I had two triple toasted pieces of Pepperidge Farm's double fiber bread; two teaspoons of Earth Balance butter on each slice of bread; six Driscoll organic strawberries; and one black cup of organic dark roasted coffee.,bread, two pieces,2,slice; medium,
I had two pieces of homemade french toast with 1 tablespoon of organic butter and maple syrup.,toast, two pieces,2,piece,
I ate organic scrambled eggs; two pieces of wheat toast covered with Smucker's grape jelly and 2 Jimmy Dean sausage patties. Also a glass of Simply Orange orange juice.,toast, two pieces,2,piece,
I ate two scrambled eggs; two pieces of wheat toast spread with butter or margarine and a serving of home fries. I drank three cups of coffee while eating breakfast. This was the diners special.,toast, two pieces,2,piece,
I had two pieces of toast with butter and jelly on each slice.,toast, two pieces,2,cup; crumbs,x
I had two toasted pieces of Pepperidge Farms double fiber bread with approximately one teaspoon of Earth Balance spread each; one 16 oz glass of water; and half an 8 oz glass of plain Kefir.,bread, two pieces,2,slice; medium,
I had two pieces of Pepperidge Farm cinnamon swirl bread toasted with about a teaspoon of I Can't Believe It's Not Butter spread.,bread, two pieces,2,piece,
I had two eggs over easy. I placed the eggs on top of two pieces of toasted white bread before eating. I drank eight ounces of orange juice.,bread, two pieces,2,slice; medium,
I had two pieces of toasted white bread with Welch's grape jelly on top and an 8oz cup of whole milk.,bread, two pieces,2,slice; medium,
I had two pieces of Nature's Own raisin bread; a scrambled egg and a cup of whole milk.,bread, two pieces,2,oz,x
I had two scrambled eggs; two pieces of rosemary bread; and 7 or 8 cherry tomatoes. I drank two mugs of black iced coffee.,bread, two pieces,2,piece,
I had a peppered; salted poached egg sprinkled with hot sauce. I also had two sausage links and two pieces of hickory bacon and a glass of pulp free orange juice.,bacon, two pieces,2,cup,x
I had a scrambled egg sandwich on toast. I sprayed my pan with Pam Purely Olive pan spray. I heated the Great Value Shredded Hash Browns and three pieces of Banquet Brown'N Serve Original Fully Cooked Sausage Links in the microwave for one minute.I cut the sausage up and then I fried them and the hash browns. Next I toasted two pieces of Great Value White Bread and buttered it with Promise Light Spread. Then I took one Great Value Jumbo Egg and a little bit of Galliker's Fat Free Milk and mixed them together. I poured the egg and the milk over the hash browns and sausage. I seasoned it with Great Value Salt and McCormick Pure Ground Black Pepper. I used a piece of Sargento Natural Sharp Provolone Cheese on top. Placed it on my toast and washed it all down with a glass of Tropicana Homestyle Orange Juice.,Bread, two pieces,2,slice; medium,
I had two pieces of baked chicken with spinach; tomatoes and kale,chicken, two pieces,2,piece,
Two pieces of great value whole wheat toast buttered with olivio. 1 tube of strawberry go-gurt. 2 cups of gunpowder green tea from a spice shop.,buttered, Two pieces,1,cup,x
I had two pieces of cinnamon raisin organic non-gmo bread that had butter on it and then was heated in the oven; and a glass of pulp free simply orange juice.,bread, two pieces,2,oz,x
I had two poached eggs with two pieces of toast. I buttered the toast and I drank a glass of orange juice.,toast, two pieces,2,cup; crumbs,x
Today I had eggs over easy with two pieces of bacon and 2 pieces of buttered toast. I also had a glass of orange juice.,bacon, two pieces,2,cup,x
I ate scrambled eggs with two pieces of buttered roundys brand wheat toast.,buttered, two pieces,2,cup,x
I had coffee with two teaspoons of vanilla sugar free creamer. Two pieces of toasted wheat bread with one teaspoon of margarine and grape jelly.,bread, Two pieces,1,piece,
I ate three pieces of Oscar Meyer bacon; two scrambled Eggland eggs; two pieces of Mother's All Butter toast and a 12oz Dean's whole milk.,toast, two pieces,2,cup; crumbs,x
I had two pieces of whole wheat toast with 2 tablespoons of Peter Pan creamy peanut butter accompanied by a mug of hot Earl Gray tea sweetened by a packet of Equal.,toast, two pieces,2,piece,
I had one cup of hash browns topped with a quarter cup of roasted asparagus; two eggs over easy; a quarter cup of ground sausage and two pieces of bacon. I also had a cup of coffee with two ounces of whole milk and a glass of lemon water.,bacon, two pieces,2,package,x
I had two pieces of Sara Lee 40 cal Lite Wheat bread toasted. On the wheat toast; while it was still was still warm I spread it with Land-o-Lakes Butter. I had 1/2 cup of Hiland 2% Milk to drink.,bread, two pieces,2,piece,
I had two pieces of whole wheat bread toasted with an ounce of butter and a cup of coffee French roast with 3 spoons of sugar.,bread, two pieces,2,oz,x
Two scrambled eggs and two pieces of turkey bacon wrapped in a burrito tortilla with a few drops of Valentina hot sauce. One cup of coffee with non dairy creamer and one tablespoon of sugar.,bacon, two pieces,2,serving,
I had eggs fried with salt and pepper; two pieces of wheat toast with peanut butter; a banana and a large glass of fresh squeezed orange juice.,toast, two pieces,2,piece,
II ate two pieces of baked chicken with some cook spinach and plain white rice. To drink I had one cup of whole milk and for dessert I had one square of chocolate cake.,chicken, two pieces,2,piece,
I had a breakfast sandwich that was made with two pieces of toasted wheat bread; a scrambled egg; cheddar cheese; and lean ham slices.,bread, two pieces,2,piece,
Today I had one scrambled egg; two pieces of bacon and two buttered white bread toast. I also had a cup of coffee. That is 8 oz of coffee.,bacon, two pieces,2,package,x
I had two scrambled eggs cooked in a tablespoon of Kerrygold butter with one cup of organic strawberries and two pieces of bacon.,bacon, two pieces,2,package,x
I had two pieces of toasted whole wheat bread from a local bakery topped with a teaspoon of clover honey. I had a hard boiled egg and a glass of water.,bread, two pieces,2,piece,
For breakfast I had two eggs over easy; two pieces of white toast with butter; hashbrowns and bacon.,toast, two pieces,2,piece,
I had two pieces of 7 Fiber toast. One with a tablespoon of Jif smooth peanut butter and the other with a tablespoon of Nutella. I also had two cups of Folgers French Roast office with skim milk.,toast, two pieces 7,7,cup; crumbs,x
I had two pieces of triple toasted Pepperidge Farms Double Fiber bread with approximately one teaspoon each of Earth Balance spread; and one cup of black organic dark roast coffee.,bread, two pieces of,2,slice; medium,
Hi! This morning for breakfast I had a Body by Vi protein shake. This consists of ice; one cup of almond milk; and two scoops of Body by Vi protein powder. I also added a Starbucks Via caramel for flavor.,powder, two scoops,2,scoop,
I had two scoops of chocolate Optimum Nutrition Gold Whey blended with water; two Eggland's Best extra large eggs; and 8 ounces of 1% milk.,Whey, two scoops,2,cup,x
two scrabble eggs with spinach and broccolli with cup of black coffee,eggs, two scrabble,2,medium,
I ate a toasted Thomas's 100 calorie english muffin with one tablespoon of cashew butter and a half cup of blueberries. I had two shots of espresso in 16 oz of hot water and 1/4 cup half and half.,espresso, two shots,2,fluid ounce,x
I had two single serving packages of Kellogg`s Atpple Jacks; with a glass of Borden`s two percent milk. I had two cups of Maxwell house coffee with a teaspoon of vanilla flavored cream. I had one banana,Jacks, two single serving packages,2,can (15 oz),x
I had two eggs over easy with two slices of american bread. I had a 20oz. Glass of orange juice.,bread, two slices,2,slice,
â€‹I had an egg white omelette; which consisted of 5 egg whites with onions and fresh garlic; iodized salt; pepper; and dill. I accompanied it with a side of turkey ham; turkey bacon and two slices of whole wheat bread. The beverage was a home-made juice consisting of grapefruit; beets and kale.,bread, two slices,2,slice,
I ate two hard boiled eggs with two slices of bacon and two pieces of toast with honey on them. I also had a cup of coffee with a teaspoon of sugar in it.,bacon, two slices,2,package,x
â€‹I had two slices of raisin bread from a local bakery; toasted with Philadelphia cream cheese spread on top. I drank a bottle of Nestle water.,bread, two slices,2,slice,
I had two slices of cold pizza.,pizza, two slices,2,slice,
I had a scrambled egg; one slice of bacon and two slices of toast. I also had a cup of black coffee (espresso roast),toast, two slices,2,slice,
I had two slices of leftover cheese pizza from Pizza Hut.,pizza, two slices,2,slice,
I had three scrambled eggs with cheese and 2 slices of thick cut bacon. I also had two slices of toast with butter and peach preserves. I washed it all down with a glass of Simply Orange Juice.,toast, two slices,2,slice,
I had two slices of lightly buttered wheat bread; three pieces of turkey bacon; a three egg cheese omelette; and a cup of Lipton green tea.,bread, two slices,2,slice,
I had two slices of wonder white bread that I turned into toast and an 8oz cup of Tropicana Orange Juice.,bread, two slices,2,cup,x
I had two slices of cinnamon sugar bread toasted with country crock butter spread and a tall glass of bright and early orange juice.,bread, two slices,2,slice,
Two slices of wheat bread with light butter and a cold glass of whole milk,bread, Two slices,1,slice,
I had three large blueberry pancakes with about two tablespoons of butter and less than a quarter cup of maple syrup. I also h as two slices of bacon and one egg; sunny side up. I drank three cups of coffee with half an ounce of milk each and one packet of Splenda.,bacon, two slices,2,package,x
I ate one scrambled egg with a dash of hot sauce; two slices of hickory smoked bacon; and one cup of hash browns. I drank a 8 oz mug of hot chocolate.,bacon, two slices,2,slice,
I had two pancakes with strawberry syrup and a dollop of whipped cream. I also had two slices of country ham and a large glass of orange juice.,ham, two slices,2,g,x
I had one poached egg with two slices of whole wheat toast. I had two sausage links. I had one 8 oz. glass of orange juice.,toast, two slices,2,slice,
Hello! For breakfast this morning I had two organic scrambled eggs with two slices of nitrite free/nitrate free bacon and a large glass of lemon water.,bacon, two slices,2,slice,
I ate a cup of Total cereal with Sun Maid raisins; a cup of whole milk. I ate two slices of toast with butter and drank 16 ounces of whole milk.,toast, two slices,2,slice,
I had two slices of raisin bread toast with butter and 3 cantaloupe wedges. I also had a cup of Dasani yogurt.,toast, two slices,2,slice,
A cup of dark roast coffee with sugar and hazelnut non dairy creamer. Two slices of toast with peanut butter and a banana.,toast, Two slices,1,slice,
I had a two egg ham and American cheese omelette's with two slices of bacon and a cup of fresh fruit. I also had two cups of coffee with no cream or sugar.,bacon, two slices,2,package,x
I had a ham and cheese omelette; two slices of dry whole wheat toast; a small glass of orange juice and a cup of Colombian coffee.,toast, two slices,2,slice,
For breakfast I had two slices of oscar myers honey ham and a sprinkle of shredded cheddar cheese on top of each side of the bagel. i put the bagel under the broiler to melt the cheese. I also had a small glass of apple juice.,ham, two slices,2,oz (1 serving),x
I ate two eggs this morning; both scrambled in real; Hiland Butter. I ate two Buttermilk Grand biscuits and two slices of Bryan bacon; well done. I drank a small cup of black coffee.,bacon, two slices,2,package,x
Yesterday I had two scrambled eggs; two slices of french toast; three slices of squiggly bacon; and maple syrup on top of my french toast. I also had two glasses of orange juice with that.,toast, two slices,2,oz,
I had two slices of whole-wheat toast; two ounces of Land O' Lakes butter; and a cup of Kashi cereal with 2% Oakhurst milk. I had a cup of Starbucks dark-roast coffee lightened with a tablespoon of whole milk.,toast, two slices,2,slice,
I had a medium size t-bone steak with two eggs scrambled with a slice of American cheese. I also had a hash brown patty with sautÃ©ed onions and two slices of wheat toast with a cup of apple juice.,toast, two slices,2,slice,
I had two eggs scrambled with one slice of American cheese and seasoned with salt and pepper. I also had two slices of bacon; an orange; and a glass of cold orange juice.,bacon, two slices,2,package,x
I had two slices of wheat bread with light butter. I had a 8 oz glass of organic orange juice.,bread, two slices,2,slice,
I had two slices of fresh made french toast with some cherries. I had a glass of Blue Diamond Almond milk .,toast, two slices,2,slice,
I had one poached egg. I had two slices of whole wheat toast. I had two teaspoons of raspberry jam. I had 8 oz. of orange juice.,toast, two slices,2,slice,
I had two slices of toast with peanut butter and grape jelly on top. I also had a cup of fresh fruit and a small cup of hot chocolate with marshmallows.,toast, two slices,2,slice,
I had two slices of french toast with jely.,toast, two slices,2,oz,x
I had one whole egg; scrambled with a splash of milk; two slices of whole grain toast; one slice of smoked bacon; and a glass of 2% milk.,toast, two slices,2,slice,
â€‹I had two slices of italien bread (Wegmans brand) with two tablespoons of butter and cup of coffee with about one ounce of international delight sweet italien cream creamer,bread, two slices,2,slice,
I had two slices of coffee pie with a glass of lemonade.,pie, two slices,2,slice,
I had one Kroger medium sunny-side-up egg; one Ralph's mini Bollilo bun; two slices of Trader Joe's Rosemary deli ham; six chopped grape tomatoes; and one black cup of organic dark roast coffee.,ham, two slices,2,slice,
I had two slices of watermelon with salt and a glass of water.,watermelon, two slices,2,NLEA serving,x
one whole banana cut and placed on top of two slices of bread with peanut butter and a cup of black coffee,bread, two slices,2,slice,
I had two slices of french toast along with a glass of freshly squeezed orange juice.,toast, two slices,2,oz,x
Today for breakfast I ate three slices of bacon; two slices of toast with orange marmalade; a fruit salad with melon; strawberries; and pineapple; and a small glass of grapefruit juice.,toast, two slices,2,slice,
I had a bacon-and-egg sandwhich; which consists of two fried Windixie-brand eggs; three slices of smithfield bacon; two slices of Arnold whole-wheat bread; and about a tablespoon of Duke's mayonaise. I also had two cups of Folger's coffee; each with half a tablespoon of Nestle coffeemate Italian Sweet Cream creamer.,bread, two slices,2,slice,
I had a grilled cheese on white bread with two slices of American cheese and 3 thin slices of ham. I also had 2 lg cups of coffee with Irish cream liquid creamer.,cheese, two slices,2,serving,
â€‹I had a bowl of Quaker instant grits with a teaspoon of butter and a sprinkle of salt. I had two slices of toast lightly buttered. I had an 8 ounce glass of Tropicana orange juice.,toast, two slices,2,slice,
I had two slices of french toast with maple syrup and a glass of orange juice.,toast, two slices,2,oz,x
I had two slices of Private Selection Sugarhouse Maple Streusel Breakfast BREAD toasted with a fourth a teaspoon butter on each slice of bread then added a little less than a fourth a cup of Hungry Jack Original Syrup with a 12 ounce glass of Kroger 2% milk,butter, two slices a fourth a teaspoon,0.041666667,cup,
I had two fried eggs seasoned with sea salt; two slices of Sunbeam toast with a teaspoon of Country Crock butter. I had an 8 ounce glass of Sunny Delight orange juice.,toast, two slices of,2,slice,
I drank 10 oz. of Sumatra coffee with 1.5 ounces of half and half. I had one poached egg over two small white corn tortillas. I topped them with approximately one ounce of sliced avocado and two ounces of fresh salsa.,tortillas, two small,2,"tortilla; medium (approx 6"" dia)",x
I had two small 2-oz drinkable probiotic beverages; 6 ounces of vanilla yoghurt; a fried egg; and a plain piece of toast made from Dave's Killer good seed bread.,beverages, two small 2-oz,2,bottle,x
I ate two small bowls of multi-grain cheerios with vanilla almond milk.,cheerios, two small bowls,2,cup (1 NLEA serving),
I had a bowl of regular oatmeal. In the oatmeal I stirred in two spoonfuls of peanut butter. I had a glass of grapefruit juice to wash it down.,butter, two spoonfuls,2,cup,x
I had a serving of homemade omelet and a cup of hot tea (Lipton) with two spoonfuls of sugar.,sugar, two spoonfuls,2,cup,x
I had half a cup of Quaker instant maple and brown sugar oatmeal; two strips of Oscar Meyer naturally hardwood smoked bacon; and a slice of wheat toast with JIF smooth peanut butter. To drink I had a glass of Lipton brewed unsweetened iced tea.,bacon, two strips,2,strip,
I had two strips of bacon; 3 breakfast links; two scrambled eggs; a biscuit and a cup of coffee,bacon, two strips,2,package,x
For breakfast; I had one Totions pepperoni pizza; ice water; and two tablespoons ranch.,water, two tablespoons,0.125,cup,
I had homemade paleo cinnamon rolls with two scrambled eggs cooked in Kerrygold butter. I also had one cup of coffee with two tablespoons of coconut milk.,milk, two tablespoons,2,tbsp,
I had five Great Value Cinnamon French Toast Sticks with two tablespoons of Great Value Butter Flavored syrup drizzled on top.,syrup, two tablespoons,2,tbsp,
â€‹I had an omelette prepared in a non-stick pan with pam cooking spray. The eggs had two ounces of cheddar cheese and two tablespoons of green peppers sprinkled in. On the side; I had a cut grapefruit with one packet of stevia sweetener.,peppers, two tablespoons,0.125,cup,
I had three large blueberry pancakes with about two tablespoons of butter and less than a quarter cup of maple syrup. I also h as two slices of bacon and one egg; sunny side up. I drank three cups of coffee with half an ounce of milk each and one packet of Splenda.,butter, two tablespoons,2,tbsp,
I ate two pieces of French toast made with sour dough bread; and about two tablespoons of Danish Creamery butter; no syrup; with six ounces of Welch's grape juice.,butter, two tablespoons,2,tbsp,
